cluster,player,playerId,season,fg,3pm,ft,reb,ast,stl,blk,tov,pts,age
16,Keith Van Horn,vanhoke01,1998,0.43,1.11,0.85,6.58,1.71,1.03,0.40,2.65,19.66,22
16,Chris Webber,webbech01,1998,0.48,0.92,0.59,9.49,3.85,1.56,1.75,2.61,21.90,24
16,Shareef Abdur-Rahim,abdursh01,1999,0.43,0.22,0.84,7.48,3.44,1.38,1.10,3.72,23.04,22
16,Toni Kukoc,kukocto01,1999,0.42,0.89,0.74,7.05,5.34,1.11,0.25,2.75,18.82,30
16,Keith Van Horn,vanhoke01,1999,0.43,0.38,0.86,8.52,1.55,1.02,1.26,3.17,21.81,23
16,Kobe Bryant,bryanko01,2000,0.47,0.70,0.82,6.30,4.89,1.61,0.94,2.76,22.50,21
16,Antawn Jamison,jamisan01,2000,0.47,0.05,0.61,8.35,2.09,0.70,0.35,2.63,19.56,23
16,Glenn Robinson,robingl01,2000,0.47,1.06,0.80,5.99,2.38,0.96,0.51,2.75,20.90,27
16,Antoine Walker,walkean02,2000,0.43,0.89,0.70,7.95,3.72,1.43,0.39,3.16,20.49,23
16,Karl Malone*,malonka01,2001,0.50,0.02,0.79,8.26,4.46,1.15,0.77,3.01,23.19,37
16,Jamal Mashburn,mashbja01,2001,0.41,1.36,0.77,7.58,5.41,1.12,0.17,2.78,20.11,28
16,Dirk Nowitzki,nowitdi01,2001,0.47,1.84,0.84,9.20,2.11,0.96,1.23,1.90,21.76,22
16,Glenn Robinson,robingl01,2001,0.47,0.72,0.82,6.92,3.32,1.13,0.82,2.88,22.03,28
16,Antoine Walker,walkean02,2001,0.41,2.73,0.72,8.88,5.49,1.70,0.60,3.72,23.36,24
16,Shareef Abdur-Rahim,abdursh01,2002,0.46,0.27,0.80,9.04,3.10,1.27,1.05,3.25,21.25,25
16,Antawn Jamison,jamisan01,2002,0.45,0.83,0.73,6.78,1.96,0.85,0.55,1.96,19.74,25
16,Karl Malone*,malonka01,2002,0.45,0.11,0.80,8.58,4.26,1.90,0.74,3.29,22.35,38
16,Jamal Mashburn,mashbja01,2002,0.41,1.03,0.88,6.05,4.28,1.13,0.15,2.75,21.45,29
16,Glenn Robinson,robingl01,2002,0.47,0.88,0.84,6.15,2.55,1.47,0.62,2.64,20.70,29
16,Antoine Walker,walkean02,2002,0.39,2.74,0.74,8.81,5.02,1.51,0.47,3.10,22.15,25
16,Shareef Abdur-Rahim,abdursh01,2003,0.48,0.26,0.84,8.36,2.99,1.07,0.47,2.62,19.85,26
16,Antawn Jamison,jamisan01,2003,0.47,0.79,0.79,7.05,1.90,0.93,0.55,2.16,22.22,26
16,Michael Jordan*,jordami01,2003,0.45,0.20,0.82,6.06,3.79,1.50,0.48,2.11,20.00,39
16,Karl Malone*,malonka01,2003,0.46,0.04,0.76,7.75,4.68,1.68,0.38,2.59,20.58,39
16,Glenn Robinson,robingl01,2003,0.43,1.30,0.88,6.62,2.97,1.32,0.38,3.59,20.81,30
16,Antoine Walker,walkean02,2003,0.39,2.41,0.62,7.22,4.78,1.49,0.40,3.33,20.13,26
16,Carmelo Anthony,anthoca01,2004,0.43,0.84,0.78,6.07,2.77,1.18,0.50,3.01,21.04,19
16,Corey Maggette,maggeco01,2004,0.45,1.04,0.85,5.89,3.07,0.89,0.22,2.84,20.66,24
16,Dirk Nowitzki,nowitdi01,2004,0.46,1.29,0.88,8.70,2.69,1.19,1.35,1.75,21.82,25
16,Carmelo Anthony,anthoca01,2005,0.43,0.56,0.80,5.68,2.59,0.91,0.40,2.99,20.77,20
16,Larry Hughes,hughela01,2005,0.43,0.97,0.78,6.26,4.67,2.89,0.30,2.51,22.05,26
16,Antawn Jamison,jamisan01,2005,0.44,1.04,0.76,7.63,2.26,0.81,0.24,1.74,19.62,28
16,Richard Jefferson,jefferi01,2005,0.42,0.91,0.84,7.27,4.03,1.00,0.52,4.00,22.21,24
16,Corey Maggette,maggeco01,2005,0.43,0.77,0.86,5.97,3.41,1.06,0.12,2.95,22.18,25
16,Paul Pierce,piercpa01,2005,0.46,1.32,0.82,6.57,4.24,1.62,0.48,2.80,21.57,27
16,Jason Richardson,richaja01,2005,0.45,1.74,0.69,5.89,3.90,1.46,0.44,2.35,21.65,24
16,Chris Bosh,boshch01,2006,0.51,0.00,0.82,9.24,2.59,0.71,1.13,2.24,22.46,21
16,Richard Jefferson,jefferi01,2006,0.49,0.77,0.81,6.85,3.81,0.76,0.22,2.23,19.50,25
16,Caron Butler,butleca01,2007,0.46,0.29,0.86,7.41,3.70,2.13,0.27,2.87,19.10,26
16,Eddy Curry,curryed01,2007,0.58,0.01,0.62,7.05,0.84,0.42,0.49,3.64,19.46,24
16,Antawn Jamison,jamisan01,2007,0.45,1.97,0.74,8.03,1.94,1.14,0.51,1.49,19.83,30
16,Rashard Lewis,lewisra02,2007,0.46,2.52,0.84,6.60,2.42,1.13,0.65,1.97,22.37,27
16,Chris Bosh,boshch01,2008,0.49,0.15,0.84,8.70,2.55,0.94,1.00,2.28,22.33,23
16,Caron Butler,butleca01,2008,0.47,1.14,0.90,6.69,4.90,2.21,0.34,2.59,20.34,27
16,Vince Carter,cartevi01,2008,0.46,1.29,0.82,5.96,5.12,1.22,0.43,2.38,21.34,31
16,Rudy Gay,gayru01,2008,0.46,1.65,0.79,6.16,1.95,1.37,0.98,2.35,20.15,21
16,Josh Howard,howarjo01,2008,0.46,0.88,0.81,7.00,2.16,0.78,0.42,1.50,19.91,27
16,Corey Maggette,maggeco01,2008,0.46,1.11,0.81,5.63,2.70,1.01,0.10,2.79,22.10,28
16,Dirk Nowitzki,nowitdi01,2008,0.48,1.03,0.88,8.56,3.45,0.66,0.92,2.08,23.60,29
16,Jason Richardson,richaja01,2008,0.44,2.96,0.75,5.38,3.15,1.41,0.70,2.02,21.80,27
16,Metta World Peace,artesro01,2008,0.45,1.47,0.72,5.75,3.49,2.33,0.67,2.60,20.49,28
16,Carmelo Anthony,anthoca01,2009,0.44,0.95,0.79,6.82,3.36,1.14,0.36,3.02,22.79,24
16,Caron Butler,butleca01,2009,0.45,0.97,0.86,6.18,4.33,1.58,0.30,3.13,20.78,28
16,Al Harrington,harrial01,2009,0.44,2.34,0.79,6.23,1.40,1.21,0.30,2.21,20.12,28
16,Antawn Jamison,jamisan01,2009,0.47,1.38,0.75,8.90,1.89,1.17,0.31,1.54,22.23,32
16,Amar'e Stoudemire,stoudam01,2009,0.54,0.06,0.84,8.11,1.96,0.92,1.08,2.83,21.40,26
16,David West,westda01,2009,0.47,0.08,0.88,8.50,2.28,0.64,0.89,2.14,20.96,28
16,Amar'e Stoudemire,stoudam01,2010,0.56,0.01,0.77,8.93,1.00,0.63,1.01,2.60,23.12,27
16,LaMarcus Aldridge,aldrila01,2011,0.50,0.05,0.79,8.75,2.10,1.01,1.16,1.89,21.84,25
16,Andrea Bargnani,bargnan01,2011,0.45,1.17,0.82,5.20,1.80,0.52,0.70,2.30,21.42,25
16,Rudy Gay,gayru01,2011,0.47,1.06,0.81,6.22,2.83,1.69,1.07,2.50,19.80,24
16,Brook Lopez,lopezbr01,2011,0.49,0.00,0.79,5.95,1.57,0.57,1.46,2.15,20.40,22
16,Dirk Nowitzki,nowitdi01,2011,0.52,0.90,0.89,7.03,2.60,0.52,0.64,1.88,23.03,32
16,LaMarcus Aldridge,aldrila01,2012,0.51,0.04,0.81,8.04,2.44,0.93,0.82,2.02,21.65,26
16,Carmelo Anthony,anthoca01,2012,0.43,1.24,0.80,6.25,3.64,1.13,0.44,2.62,22.64,27
16,Dirk Nowitzki,nowitdi01,2012,0.46,1.26,0.90,6.74,2.19,0.68,0.48,1.89,21.65,33
16,Ryan Anderson,anderry01,2014,0.44,3.05,0.95,6.45,0.77,0.45,0.32,0.91,19.82,25
16,Rudy Gay,gayru01,2014,0.46,0.89,0.82,5.99,2.86,1.30,0.77,3.07,19.96,27
16,Paul George,georgpa01,2014,0.42,2.28,0.86,6.78,3.54,1.89,0.28,2.80,21.71,23
16,Dirk Nowitzki,nowitdi01,2014,0.50,1.64,0.90,6.23,2.70,0.91,0.56,1.46,21.69,35
16,Chris Bosh,boshch01,2015,0.46,1.43,0.77,7.05,2.16,0.93,0.57,2.16,21.09,30
16,Rudy Gay,gayru01,2015,0.46,1.16,0.86,5.87,3.68,1.04,0.60,2.69,21.06,28
16,Blake Griffin,griffbl01,2015,0.50,0.15,0.73,7.58,5.28,0.94,0.52,2.27,21.93,25
22,Leon Douglas,douglle01,1980,0.49,0.00,0.68,7.16,1.73,0.43,0.89,1.81,8.10,25
22,George Johnson,johnsge02,1980,0.46,0.00,0.71,7.43,2.14,0.65,3.19,2.46,7.22,31
22,Mark Landsberger,landsma01,1980,0.52,0.00,0.52,7.96,0.60,0.43,0.29,1.30,7.97,24
22,Clifford Ray,raycl01,1980,0.53,0.00,0.56,5.75,2.26,0.63,0.40,1.91,6.05,31
22,Wayne Cooper,coopewa01,1981,0.45,0.01,0.69,6.20,0.73,0.25,0.72,1.08,6.89,24
22,Paul Griffin,griffpa01,1981,0.51,0.00,0.67,6.16,3.04,0.94,0.46,1.61,6.12,27
22,George Johnson,johnsge02,1981,0.47,0.00,0.73,7.34,1.12,0.57,3.39,1.34,4.98,32
22,Caldwell Jones,jonesca01,1981,0.45,0.00,0.77,10.04,1.51,0.65,1.65,2.07,7.21,30
22,Sam Lacey,laceysa01,1981,0.44,0.01,0.79,7.12,4.87,1.16,1.46,2.22,6.91,32
22,Tree Rollins,rollitr01,1981,0.55,0.00,0.81,7.15,0.88,0.73,2.93,1.43,6.95,25
22,Tree Rollins,rollitr01,1982,0.58,0.00,0.61,7.73,0.75,0.44,2.84,1.00,6.11,26
22,Marvin Webster,webstma01,1982,0.49,0.00,0.64,5.98,1.21,0.27,1.11,1.10,6.17,29
22,T.R. Dunn,dunntr01,1983,0.48,0.00,0.73,7.50,2.30,1.79,0.30,1.38,7.65,27
22,Kurt Rambis,rambiku01,1983,0.57,0.00,0.69,6.81,1.15,1.35,0.81,1.86,7.49,24
22,Tree Rollins,rollitr01,1983,0.51,0.00,0.73,9.29,0.94,0.61,4.29,1.19,7.75,27
22,Jeff Cook,cookje01,1984,0.49,0.01,0.72,5.98,1.52,0.84,0.58,1.12,5.81,27
22,T.R. Dunn,dunntr01,1984,0.47,0.00,0.73,7.18,2.85,2.16,0.40,1.21,5.68,28
22,Mark Eaton,eatonma01,1984,0.47,0.00,0.59,7.26,1.38,0.30,4.28,1.20,5.62,27
22,Roy Hinson,hinsoro01,1984,0.50,0.00,0.59,6.24,0.86,0.39,1.81,1.36,5.46,22
22,Rich Kelley,kelleri01,1984,0.50,0.00,0.77,6.53,2.09,0.73,0.39,1.97,5.17,30
22,Cliff Levingston,levincl01,1984,0.53,0.00,0.67,6.81,1.36,0.55,0.98,0.96,7.29,23
22,Alton Lister,listeal01,1984,0.50,0.00,0.63,7.35,1.34,0.50,1.71,1.87,7.63,25
22,Larry Smith,smithla01,1984,0.56,0.00,0.56,8.96,0.96,0.81,0.29,1.65,7.76,26
22,Dave Greenwood,greenda01,1985,0.46,0.00,0.71,6.36,1.28,0.56,0.30,1.03,6.08,27
22,Charles Jones,jonesch01,1985,0.53,0.00,0.69,5.94,0.84,0.71,2.55,0.81,5.61,27
22,Rick Mahorn,mahorri01,1985,0.50,0.00,0.68,7.90,1.57,0.77,1.35,1.73,6.27,26
22,Ben Poquette,poquebe01,1985,0.46,0.04,0.80,5.99,1.00,0.59,0.73,0.89,6.73,29
22,Kurt Rambis,rambiku01,1985,0.55,0.00,0.66,6.44,0.84,1.00,0.57,1.18,5.24,26
22,Tree Rollins,rollitr01,1985,0.55,0.00,0.72,6.31,0.74,0.50,2.39,1.14,6.27,29
22,Dave Greenwood,greenda01,1986,0.51,0.00,0.77,7.81,1.32,0.54,0.76,1.66,7.91,28
22,Chris McNealy,mcneach01,1986,0.49,0.00,0.66,6.77,1.37,1.27,0.40,1.17,5.70,24
22,Kurt Rambis,rambiku01,1986,0.60,0.00,0.72,6.99,0.93,0.89,0.45,1.31,5.51,27
22,Tree Rollins,rollitr01,1986,0.50,0.00,0.77,6.19,0.55,0.51,2.26,1.23,5.61,30
22,Bill Walton*,waltobi01,1986,0.56,0.00,0.71,6.80,2.06,0.48,1.33,1.89,7.58,33
22,Wayne Cooper,coopewa01,1987,0.45,0.00,0.73,6.86,0.99,0.19,1.46,1.13,7.96,30
22,Mark Eaton,eatonma01,1987,0.40,0.00,0.66,8.82,1.33,0.54,4.06,1.80,7.70,30
22,Sidney Green,greensi02,1987,0.47,0.00,0.67,8.16,0.78,0.51,0.63,1.59,7.89,26
22,Jon Koncak,koncajo01,1987,0.48,0.00,0.65,6.01,0.38,0.63,0.93,1.12,5.65,23
22,Rick Mahorn,mahorri01,1987,0.45,0.00,0.82,5.95,0.60,0.51,0.79,1.16,6.10,28
22,Tree Rollins,rollitr01,1987,0.55,0.00,0.72,6.51,0.29,0.57,1.87,0.81,5.40,31
22,Roy Tarpley,tarplro01,1987,0.47,0.01,0.68,7.11,0.69,0.75,1.05,1.35,7.48,22
22,Wayne Cooper,coopewa01,1988,0.44,0.00,0.75,6.00,0.67,0.27,2.09,1.31,6.36,31
22,James Donaldson,donalja01,1988,0.56,0.00,0.78,9.32,0.81,0.49,1.28,1.40,7.05,30
22,Mark Eaton,eatonma01,1988,0.42,0.00,0.62,8.74,0.67,0.50,3.71,1.60,6.96,31
22,Sidney Green,greensi02,1988,0.44,0.00,0.66,7.83,1.13,0.79,0.39,1.80,7.83,27
22,Jon Koncak,koncajo01,1988,0.48,0.00,0.61,6.80,0.39,0.73,1.14,1.08,5.69,24
22,Alton Lister,listeal01,1988,0.50,0.01,0.61,7.65,0.71,0.33,1.71,1.10,5.62,29
22,Larry Smith,smithla01,1988,0.47,0.00,0.41,9.10,1.25,0.60,0.55,1.80,6.35,30
22,Wayne Cooper,coopewa01,1989,0.50,0.01,0.75,7.84,0.99,0.46,2.67,0.92,6.58,32
22,Earl Cureton,curetea01,1989,0.50,0.00,0.54,5.95,1.59,0.61,0.74,1.39,6.49,31
22,Mark Eaton,eatonma01,1989,0.46,0.00,0.66,10.28,1.01,0.49,3.84,1.73,6.20,32
22,Alton Lister,listeal01,1989,0.50,0.00,0.65,6.65,0.66,0.34,2.20,1.43,8.01,30
22,Rick Mahorn,mahorri01,1989,0.52,0.00,0.75,6.89,0.82,0.56,0.92,1.35,7.25,30
22,Larry Smith,smithla01,1989,0.55,0.00,0.31,8.15,1.48,0.76,0.68,1.38,5.70,31
22,Mark West,westma01,1989,0.65,0.00,0.54,6.72,0.48,0.43,2.28,1.26,7.24,28
22,Chris Dudley,dudlech02,1990,0.41,0.00,0.32,6.61,0.61,0.64,1.13,1.31,5.47,24
22,Mark Eaton,eatonma01,1990,0.53,0.00,0.67,7.33,0.48,0.40,2.45,0.91,4.82,33
22,Kurt Rambis,rambiku01,1990,0.51,0.00,0.65,7.09,1.82,1.35,0.50,1.41,6.24,31
22,LaSalle Thompson,thompla01,1990,0.47,0.01,0.80,7.68,1.29,0.79,0.87,1.83,6.76,28
22,Michael Cage,cagemi01,1991,0.51,0.00,0.63,6.80,1.09,1.04,0.71,1.01,6.37,29
22,Chris Dudley,dudlech02,1991,0.41,0.00,0.53,8.38,0.61,0.64,2.51,1.31,7.11,25
22,Mark Eaton,eatonma01,1991,0.58,0.00,0.63,8.34,0.64,0.49,2.35,1.24,5.11,34
22,Greg Kite,kitegr01,1991,0.49,0.00,0.51,7.17,0.72,0.30,0.99,1.24,4.82,29
22,Jerome Lane,laneje01,1991,0.44,0.02,0.41,9.32,1.98,0.82,0.23,1.69,7.47,24
22,Alton Lister,listeal01,1991,0.48,0.00,0.57,6.27,1.21,0.26,1.17,1.38,6.38,32
22,Larry Smith,smithla01,1991,0.49,0.00,0.24,8.75,1.09,1.02,0.27,1.15,3.31,33
22,Felton Spencer,spencfe01,1991,0.51,0.00,0.72,7.91,0.31,0.59,1.49,0.95,7.06,23
22,LaSalle Thompson,thompla01,1991,0.49,0.01,0.69,6.87,1.79,0.77,0.77,2.05,7.62,29
22,Mark West,westma01,1991,0.65,0.00,0.66,6.88,0.45,0.39,1.96,1.05,7.67,30
22,Duane Causwell,causwdu01,1992,0.55,0.00,0.61,7.25,0.74,0.59,2.69,1.55,7.95,23
22,Dale Davis,davisda01,1992,0.55,0.00,0.57,6.41,0.47,0.42,1.16,0.77,6.17,22
22,Chris Dudley,dudlech02,1992,0.40,0.00,0.47,9.01,0.71,0.46,2.18,0.96,5.61,26
22,Tyrone Hill,hillty01,1992,0.52,0.00,0.69,7.23,0.57,0.89,0.52,1.29,8.18,23
22,Andrew Lang,langan01,1992,0.52,0.00,0.77,6.74,0.53,0.59,2.48,1.07,7.68,25
22,Anthony Mason,masonan01,1992,0.51,0.00,0.64,6.99,1.29,0.56,0.24,1.23,6.99,25
22,Charles Oakley,oaklech01,1992,0.52,0.00,0.74,8.54,1.62,0.82,0.18,1.50,6.17,28
22,Ed Pinckney,pincked01,1992,0.54,0.00,0.81,6.96,0.77,0.86,0.69,0.90,7.57,28
22,Olden Polynice,polynol01,1992,0.52,0.00,0.62,7.05,0.61,0.59,0.26,1.09,8.07,27
22,Felton Spencer,spencfe01,1992,0.43,0.00,0.69,7.13,0.87,0.44,1.30,1.15,6.64,24
22,Michael Cage,cagemi01,1993,0.53,0.00,0.47,8.04,0.84,0.93,0.56,0.72,6.09,31
22,Chris Dudley,dudlech02,1993,0.35,0.00,0.52,7.23,0.23,0.24,1.45,0.76,3.45,27
22,Andrew Lang,langan01,1993,0.43,0.01,0.76,5.97,1.08,0.63,1.93,1.22,5.29,26
22,Charles Oakley,oaklech01,1993,0.51,0.00,0.72,8.63,1.54,1.04,0.18,1.51,6.89,29
22,Scott Williams,willisc01,1993,0.47,0.00,0.71,6.35,0.96,0.77,0.93,1.03,5.94,24
22,Greg Anderson,andergr01,1994,0.54,0.01,0.57,7.42,0.66,0.71,0.88,1.22,6.38,29
22,P.J. Brown,brownpj01,1994,0.42,0.01,0.76,6.24,1.18,0.90,1.18,0.91,5.70,24
22,Popeye Jones,jonespo01,1994,0.48,0.00,0.73,7.47,1.22,0.75,0.38,1.16,5.78,23
22,Ed Pinckney,pincked01,1994,0.52,0.00,0.74,6.29,0.82,0.76,0.58,0.82,5.18,30
22,Michael Cage,cagemi01,1995,0.52,0.00,0.60,6.88,0.68,0.74,0.82,0.68,4.96,33
22,Chris Dudley,dudlech02,1995,0.41,0.00,0.46,9.32,0.41,0.52,1.54,0.99,5.45,29
22,Clifford Rozier,roziecl01,1995,0.49,0.03,0.45,7.36,0.68,0.53,0.59,1.35,6.79,22
22,Lorenzo Williams,willilo01,1995,0.48,0.00,0.38,8.41,1.51,0.63,1.80,1.28,4.00,25
22,Scott Williams,willisc01,1995,0.48,0.00,0.74,6.30,0.77,0.92,0.52,1.09,6.38,26
22,Michael Cage,cagemi01,1996,0.56,0.00,0.54,8.89,0.65,1.06,0.96,0.66,5.98,34
22,Chris Dudley,dudlech02,1996,0.45,0.00,0.51,9.00,0.46,0.51,1.25,0.99,5.05,30
22,Pervis Ellison,ellispe01,1996,0.49,0.00,0.64,6.54,0.90,0.57,1.43,1.22,5.29,28
22,A.C. Green,greenac01,1996,0.48,0.17,0.71,6.76,0.88,0.55,0.28,0.96,7.46,32
22,Ed Pinckney,pincked01,1996,0.51,0.00,0.76,6.19,0.97,0.86,0.38,1.04,6.46,32
22,Michael Smith,smithmi02,1996,0.61,0.02,0.38,5.98,1.69,0.72,0.71,1.11,5.49,23
22,Lorenzo Williams,willilo01,1996,0.41,0.00,0.34,8.02,1.31,0.74,1.88,1.20,3.05,26
22,Chris Dudley,dudlech02,1997,0.43,0.00,0.47,7.32,0.51,0.48,1.19,0.99,3.91,31
22,Dean Garrett,garrede01,1997,0.57,0.00,0.70,7.28,0.56,0.59,1.40,0.50,7.97,30
22,A.C. Green,greenac01,1997,0.48,0.01,0.65,7.90,0.83,0.84,0.19,0.89,7.19,33
22,Popeye Jones,jonespo01,1997,0.48,0.01,0.82,8.61,1.06,0.73,0.49,1.47,7.80,26
22,Tony Massenburg,masseto01,1997,0.49,0.00,0.63,6.54,0.29,0.48,0.63,1.15,7.19,29
22,Eric Montross,montrer01,1997,0.46,0.00,0.34,6.64,0.78,0.26,0.94,0.99,4.35,25
22,Greg Ostertag,ostergr01,1997,0.52,0.00,0.68,7.34,0.35,0.31,1.97,0.96,7.26,23
22,Michael Smith,smithmi02,1997,0.54,0.00,0.50,9.49,2.36,1.01,0.74,1.60,6.57,24
22,Hot Rod Williams,williho01,1997,0.49,0.00,0.67,8.26,1.47,0.99,1.29,0.97,7.96,34
22,Scott Williams,willisc01,1997,0.51,0.00,0.69,6.40,0.66,0.71,0.66,0.81,5.84,28
22,Dale Davis,davisda01,1998,0.55,0.00,0.47,7.83,0.90,0.65,1.12,0.94,8.03,28
22,Dean Garrett,garrede01,1998,0.43,0.00,0.65,7.85,1.10,0.70,1.62,1.02,7.29,31
22,A.C. Green,greenac01,1998,0.45,0.00,0.72,8.15,1.50,0.95,0.33,0.83,7.32,34
22,Robert Horry,horryro01,1998,0.48,0.26,0.69,7.53,2.26,1.56,1.31,1.38,7.44,27
22,Oliver Miller,milleol01,1998,0.46,0.00,0.60,6.25,3.06,0.91,1.13,2.05,6.27,27
22,Will Perdue,perduwi01,1998,0.55,0.00,0.53,6.77,0.72,0.28,0.63,1.03,4.99,32
22,Michael Smith,smithmi02,1998,0.48,0.00,0.63,6.38,1.83,0.85,0.31,1.06,5.23,25
22,Michael Stewart,stewami01,1998,0.48,0.00,0.46,6.62,0.75,0.36,2.41,1.05,4.63,22
22,Tony Battie,battito01,1999,0.52,0.00,0.67,6.00,1.06,0.58,1.42,0.90,6.70,22
22,Dale Davis,davisda01,1999,0.53,0.00,0.62,8.32,0.44,0.40,1.14,0.86,7.96,29
22,Jamie Feick,feickja01,1999,0.50,0.00,0.72,10.29,0.86,0.89,0.64,1.21,6.32,24
22,Ervin Johnson,johnser02,1999,0.51,0.00,0.61,6.40,0.38,0.58,1.14,0.94,5.12,31
22,Charles Oakley,oaklech01,1999,0.43,0.02,0.81,7.48,3.36,0.92,0.42,1.92,6.96,35
22,Greg Ostertag,ostergr01,1999,0.48,0.00,0.62,7.25,0.48,0.25,2.73,0.94,5.69,25
22,Olden Polynice,polynol01,1999,0.47,0.02,0.31,8.85,0.90,0.42,0.63,1.02,7.67,34
22,Dennis Rodman*,rodmade01,1999,0.35,0.00,0.44,11.22,1.30,0.43,0.52,1.35,2.13,37
22,Michael Smith,smithmi02,1999,0.54,0.00,0.59,7.29,1.00,0.96,0.38,1.25,4.79,26
22,Ben Wallace,wallabe01,1999,0.58,0.00,0.36,8.35,0.39,1.09,1.96,0.78,6.02,24
22,Jerome Williams,willije01,1999,0.50,0.00,0.67,6.98,0.46,1.26,0.14,0.82,7.10,25
22,Lorenzen Wright,wrighlo02,1999,0.46,0.00,0.69,7.52,0.69,0.54,0.75,1.00,6.65,23
22,Jamie Feick,feickja01,2000,0.43,0.04,0.71,9.32,0.84,0.53,0.47,0.73,5.67,25
22,Danny Fortson,fortsda01,2000,0.53,0.00,0.74,6.65,0.53,0.36,0.09,1.22,7.62,23
22,Horace Grant,grantho01,2000,0.44,0.00,0.72,7.78,2.47,0.72,0.79,0.80,8.05,34
22,Ervin Johnson,johnser02,2000,0.52,0.00,0.61,8.10,0.55,1.01,1.59,1.00,4.79,32
22,Charles Oakley,oaklech01,2000,0.42,0.18,0.78,6.75,3.16,1.28,0.56,1.93,6.85,36
22,Bo Outlaw,outlabo01,2000,0.60,0.00,0.51,6.40,2.99,1.38,1.80,1.62,5.98,28
22,Brian Skinner,skinnbr01,2000,0.51,0.00,0.66,6.09,0.33,0.48,1.33,1.12,5.42,23
22,Michael Smith,smithmi02,2000,0.56,0.00,0.72,7.20,1.22,0.59,0.50,0.98,6.28,27
22,Ben Wallace,wallabe01,2000,0.50,0.00,0.47,8.21,0.83,0.89,1.60,0.83,4.81,25
22,Jahidi White,whiteja01,2000,0.51,0.00,0.54,6.91,0.19,0.39,1.04,1.18,7.11,23
22,Scott Williams,willisc01,2000,0.50,0.00,0.73,6.59,0.41,0.59,0.97,0.96,7.65,31
22,Tony Battie,battito01,2001,0.54,0.00,0.64,5.83,0.40,0.68,1.50,0.93,6.50,24
22,Shawn Bradley,bradlsh01,2001,0.49,0.01,0.79,7.41,0.46,0.44,2.78,1.07,7.06,28
22,Dale Davis,davisda01,2001,0.50,0.00,0.63,7.48,1.27,0.54,0.94,0.83,7.16,31
22,Adonal Foyle,foylead01,2001,0.42,0.00,0.44,6.98,0.83,0.53,2.69,1.36,5.90,25
22,Ervin Johnson,johnser02,2001,0.55,0.00,0.54,7.48,0.49,0.54,1.18,0.57,3.24,33
22,Bo Outlaw,outlabo01,2001,0.61,0.01,0.57,7.74,2.81,1.31,1.71,1.76,7.28,29
22,Scot Pollard,pollasc01,2001,0.47,0.00,0.75,6.04,0.61,0.62,1.26,0.86,6.47,25
22,Michael Smith,smithmi02,2001,0.49,0.00,0.58,7.11,1.28,0.72,0.47,0.78,3.81,28
22,Jerome Williams,willije01,2001,0.46,0.00,0.74,6.47,0.76,0.97,0.34,1.07,6.31,27
22,Tony Battie,battito01,2002,0.54,0.00,0.68,6.50,0.47,0.81,0.91,0.69,6.89,25
22,Kelvin Cato,catoke01,2002,0.58,0.00,0.58,7.00,0.39,0.53,1.27,0.71,6.57,27
22,Jeff Foster,fosteje01,2002,0.45,0.02,0.61,6.78,0.85,0.87,0.46,0.96,5.70,25
22,Popeye Jones,jonespo01,2002,0.44,0.05,0.82,7.32,1.61,0.63,0.24,1.11,7.01,31
22,Scot Pollard,pollasc01,2002,0.55,0.00,0.69,7.06,0.66,0.88,0.95,0.85,6.36,26
22,Samaki Walker,walkesa01,2002,0.51,0.00,0.67,6.97,0.93,0.41,1.28,0.77,6.67,25
22,Jahidi White,whiteja01,2002,0.54,0.00,0.54,6.25,0.24,0.35,1.06,0.92,5.39,25
22,Tony Battie,battito01,2003,0.54,0.01,0.75,6.46,0.73,0.49,1.21,0.72,7.27,26
22,Shawn Bradley,bradlsh01,2003,0.54,0.00,0.81,5.88,0.67,0.80,2.10,0.83,6.70,30
22,Marcus Camby,cambyma01,2003,0.41,0.07,0.66,7.17,1.62,0.69,1.38,0.93,7.62,28
22,Erick Dampier,dampier01,2003,0.50,0.00,0.70,6.62,0.71,0.33,1.88,1.37,8.21,27
22,Dale Davis,davisda01,2003,0.54,0.00,0.63,7.23,1.21,0.65,0.90,0.91,7.42,33
22,Adonal Foyle,foylead01,2003,0.54,0.00,0.67,5.98,0.45,0.49,2.50,0.89,5.37,27
22,Tyrone Hill,hillty01,2003,0.42,0.00,0.68,6.98,0.73,0.82,0.46,1.21,5.57,34
22,Robert Horry,horryro01,2003,0.39,0.64,0.77,6.43,2.91,1.20,0.76,1.40,6.53,32
22,Dikembe Mutombo*,mutomdi01,2003,0.37,0.00,0.73,6.38,0.79,0.17,1.54,1.42,5.75,36
22,Greg Ostertag,ostergr01,2003,0.52,0.00,0.51,6.21,0.68,0.25,1.81,1.28,5.41,29
22,Vladimir Stepania,stepavl01,2003,0.43,0.00,0.53,7.01,0.30,0.57,0.51,0.87,5.58,26
22,Clarence Weatherspoon,weathcl01,2003,0.45,0.00,0.77,7.58,0.86,0.87,0.46,0.80,6.59,32
22,Kelvin Cato,catoke01,2004,0.45,0.00,0.68,6.84,1.04,0.75,1.39,1.22,6.06,29
22,Tyson Chandler,chandty01,2004,0.42,0.00,0.67,7.71,0.66,0.49,1.23,1.09,6.09,21
22,Samuel Dalembert,dalemsa01,2004,0.54,0.00,0.64,7.63,0.26,0.54,2.30,1.05,7.95,22
